geolocation_sk,geo_hash,country,region,city,latitude,longitude,isp
562,B0717F6CF70DE4AFE2DBE217D956E92546F93739EEE326AC6B2BA6BAE429AD35,Japan,Miyazaki,Miyazaki,31.913999557495117,131.42529296875,"NTT DOCOMO BUSINESS,Inc."
563,C6B13ABE42D02D8F906B716DB979D45C1F6541BAF11AC7D47AF3A60AAF57B5AD,Japan,Nara,Akishinocho,34.70280075073242,135.77169799804688,"Kintetsu Cable Network Co., Ltd."
564,D5D24988FCFF951B963FCE4C6A2A28853731A0BA3571AAE1C412C90E51714586,Japan,Osaka,Sakai,34.59629821777344,135.48680114746094,OPTAGE Inc.
565,BD8F176B6AF6877DDB2B8273AE811579D96166F38763EEECE083C3F4335708FC,Japan,Osaka,Suita,34.76089859008789,135.5084991455078,OPTAGE Inc.
566,EA8A0113FAD181E7B73C534CC038B236E9B92F6DC71DBE8675CCA099B98B8253,Japan,Saitama,Kawaguchi,35.794898986816406,139.7333984375,"JCOM Co., Ltd."
567,DF1BD0262CDE31A54F4403AB66241D2B280A59CE20C521D4F00E339688ED0570,Japan,Shizuoka,Shizuoka,34.98820114135742,138.37420654296875,National University Corporation Shizuoka University
568,3D2E4353FE9C15D17EDA878BA0C5E43A5DFFCAEC949818E43AA59DFF7DE3BF6E,Japan,Tokyo,Edogawa,35.69070053100586,139.87669372558594,ARTERIA Networks Corporation
569,FE35234B8B4F273D81EA09BD91C6066C9E3F41DF1C506EA829C10106EA5F1744,Japan,Tokyo,Minamishinagawa,35.61640167236328,139.74249267578125,BIGLOBE Inc.
570,3021459BBB42828E1C49E0EEE7381C02E1407B65BD15452299021BD12673035A,Japan,Tokyo,Minamiyukigaya,35.600399017333984,139.68150329589844,Institute of Science Tokyo
571,3B546DC9993096BC56D92722C5B5DEC90B44CC2F0F61A889330F2E69201D4697,Japan,Tokyo,Tokyo,35.61640167236328,139.74249267578125,UAB code200
572,A9C3B932B9E4171EE9E05FA825E12524FC466923E60804250AD1F59001277958,Japan,Tokyo,Tokyo,35.65299987792969,139.6988067626953,"NTT PC Communications, Inc."
573,B04C39A43AF416486A82863D5F79CD86AA15522425BD0B4BCA949149D6DE180E,Japan,Tokyo,Tokyo,35.68370056152344,139.6804962158203,ARTERIA Networks Corporation
574,B92BD3C62CB6035927FBC2AAD8C87D4932280A543EFD3E20504AE7B71EE1EBBF,Japan,Tokyo,Tokyo,35.689300537109375,139.6898956298828,Equinix (EMEA) Acquisition Enterprises B.V.
575,6EEABE70583B53F57262FC635543633EE9087D296E81FFC0E8CF10CD78B95EE4,Japan,Unknown,Unknown,35.689998626708984,139.69000244140625,Unknown
576,7EBDEEAAD69E8B9DA4FC45D1712787F54833EF7F80B608F13191A9D77B31DC02,Jordan,Amman Governorate,Amman,31.95549964904785,35.94350051879883,Jordan Data Communications Company LLC
577,1F397FD79ACA359EFA5161812DADC284E71B123E17D970965ADC5E46545719B9,Latvia,Jelgava,Jelgava,56.647701263427734,23.722999572753906,SIA Tet
578,91D11738DE33DA3ABAE50BBA31BFF3AAB54F39F36127D4B79449E47AB7A63AC9,Latvia,Riga,Riga,56.94729995727539,24.097900390625,SIA Tet
579,9A797D8325EFB04EA0F73C9BA9F923FA232A113BC1803FE0052DA50758D23C5C,Latvia,Unknown,Unknown,57.0,25.0,Unknown
580,314AEFBB7C0B6640F7BEE9DAA4A7F7C97C4AFBDDE7BEB83123924EF36B55B641,Lebanon,Mount Lebanon,Aïn Aalaq,33.91299819946289,35.66170120239258,IncoNet Data Management sal
581,52385CCF6A86C63A34D573FD7400E82E44EF56D3AAFDEB46B21908C986326BFA,Libya,Tripoli,Tripoli,32.89080047607422,13.17959976196289,General Post and Telecommunication Company (GPTC)
582,CF0F9DC6F8FF64B895CD495A932C78826796E0DC3F56C9063959316FB61DBE49,Lithuania,Klaipeda County,Klaipeda,55.71580123901367,21.111000061035156,Kauno Technologijos Universitetas
583,5907532841B048BDCD53A2F45661136FF167D84ABE1A19F5DEF479D70119DCC2,Lithuania,Siauliai,Šiauliai,55.93989944458008,23.313199996948242,"Splius, Uab"
584,1F3E6304492FB2BF33467B081F5C909FF163C475CC46FED3139BBF4CEC5913DA,Lithuania,Unknown,Unknown,55.41669845581055,24.0,Unknown
585,5379A02B7A18930AF4B2DB70170339B4A98F1C0ADD1A8352CC8B777EBEF00C74,Luxembourg,Luxembourg,Luxembourg,49.61130142211914,6.12939977645874,"Servers.com, Inc."
586,10176E871B1C68B4CB5A0B9A29555489AEE490280E8C25500A922BDB3D9FF31C,Luxembourg,Unknown,Unknown,49.74980163574219,6.166100025177002,POST Luxembourg
587,D6DF2B45C98387B4A45960DEF57A04628D227B29E9CA33740962BBADF5671076,Macao,Unknown,Unknown,22.15920066833496,113.56379699707031,Companhia de Telecomunicacoes de Macau SARL
588,E99881F2706AAD1DB86C5E95AA067A425BC9727C6C8AC48890E78F523AEDFA81,Madagascar,Unknown,Unknown,-20.00149917602539,46.99610137939453,Telecom Malagasy
589,3027B9D890047D1137F5DEE4A0B4280EF7000FF9E19B88E8FD637987B2411242,Malaysia,Johor,Johor Bahru,1.4621000289916992,103.75589752197266,Microsoft Corporation
590,06A8B485FD971B6EDDFF9B6CBCE22019E9CC2D9ED47A3FBC5649562FEF524A35,Malaysia,Kuala Lumpur,Kuala Lumpur,3.1407999992370605,101.6852035522461,TM TECHNOLOGY SERVICES SDN. BHD.
591,EE4D06D8A7A2990AEB9561A27CD554E55E4BCEC7DC799158931121503AA807C2,Malaysia,Kuala Lumpur,Kuala Lumpur,3.1417999267578125,101.67269897460938,Binariang Berhad
592,0AD45FD8D426CAFF8FFE16AF25F1486CFC76BBA2679E289F4A3118F783F3193E,Malaysia,Kuala Lumpur,Kuala Lumpur,3.1458001136779785,101.6406021118164,Binariang Berhad
593,F205B319AD605D3D4288196B69D72491B1A1D89D217E1EED6A6086981099E9F2,Malaysia,Melaka,Kampung Ayer Keroh,2.263400077819824,102.27670288085938,TM TECHNOLOGY SERVICES SDN. BHD.
594,3961320725809567782BE729DC5F231F77816051004AEB6F6F0FBAE6D4F62F80,Malaysia,Penang,Perai,5.381100177764893,100.3853988647461,TM TECHNOLOGY SERVICES SDN. BHD.
595,D0A6DF1D8D1E9866497BA20EA6B817DE5BB552DBD6E362D9D735CD459A071368,Malaysia,Perak,Ipoh,4.611700057983398,101.10449981689453,TM TECHNOLOGY SERVICES SDN. BHD.
596,63962D80A633F1DF8C544DA4CBF677BA840C6B892BA8465831E8804C446A792B,Malaysia,Selangor,Cheras,3.0608999729156494,101.75240325927734,TM TECHNOLOGY SERVICES SDN. BHD.
597,F2EE75801AC7565ABE747D96CCB793F656CB4C30F7B1254D5EF02F0FD2405665,Malaysia,Selangor,Seri Kembangan,2.9862000942230225,101.71240234375,Universiti Putra Malaysia AS
598,BA5B26445C2BF82964296AF8460FA8B34DFA9769070BC38C1D283537DA9723AC,Malaysia,Selangor,Shah Alam,3.073199987411499,101.51309967041016,Binariang Berhad
599,2B3CC03F3224A1964891FDE06559AB172A91A41DB8A705D0BCF7DE5C5E7DC064,Malaysia,Selangor,Subang Jaya,3.0536999702453613,101.59200286865234,"TIME dotCom Berhad No. 14, Jalan Majistret U1/26 Hicom Glenmarie Industrial Park 40150 Shah A"
600,C97DBE62B9E562EC9CDEE634B4ABFBAC8BEDD4D7E1E3444ADB9AC1B4019EA91B,Malaysia,Unknown,Unknown,2.5,112.5,GITN (M) Sdn. Bhd.
601,810AF8B2B36565D33899326C7DDDE26FC06D3128D0F52DCEE5AA800C02303BB0,Mexico,Baja California,Tijuana,32.424800872802734,-116.89830017089844,Cablemas Telecomunicaciones SA de CV
602,3D1B045CE7D30F2020FEC74F54F162A3892E7A8BAA674722AC79367BF9A03885,Mexico,Coahuila,Torreón,25.549100875854492,-103.38899993896484,UNINET
603,9BDD2A7D9CC6C9F64ACA2A92B3EA1CA39D34A847A5BFCA67F2B72B6682ADDAF9,Mexico,Durango,Gómez Palacio,25.72920036315918,-103.48619842529297,UNINET
604,CD7AE1544EC3DCADD4BBAD2CB2D207F46F9FB6091D94F29D67D4938DA08F9604,Mexico,Guanajuato,Celaya,20.5393009185791,-100.78520202636719,UNINET
605,39E32A6EE5DE4EB59B7003681AFA8E9FEEE1683819EDB4554EE01175DB856B5C,Mexico,Jalisco,Ocotlán,20.372800827026367,-102.74819946289062,"Mega Cable, S.A. de C.V."
606,E5F9D065F6380EC39427191513B3B3359FC881774978001EAD39F3E47132B2DE,Mexico,Jalisco,Zapotlanejo,20.627300262451172,-103.068603515625,UNINET
607,A72502A32A7C3DF72CA90E58D494CBDB5BFA1C7BEFF38E837CB76A0A704218F0,Mexico,México,Huixquilucan,19.39699935913086,-99.27459716796875,UNINET
608,44C7DC6BE935E26F681F356A505D3AE10CD5B32120828F7D81CF2B154011B57F,Mexico,Mexico City,Mexico City,19.43239974975586,-99.1229019165039,Universidad Nacional Autonoma de Mexico
609,870FC7FF1FF4C140B5D4A2211B5706398655F50DC366BD3FCB29CB1B2FE5626B,Mexico,Mexico City,Miguel Hidalgo,19.39859962463379,-99.22450256347656,"Cablevision, S.A. de C.V."
610,5BF242176724AA392CB6C13B16F47B9DF131F7A10A05DBACDB052687C83CB257,Mexico,Mexico City,Venustiano Carranza,19.410499572753906,-99.12740325927734,UNINET
611,491A30B7B039F8A6D90AF20BE96E8F85BEC4E9556BCC3267EC33D5B86ABE6903,Mexico,Puebla,Puebla City,18.960899353027344,-98.22599792480469,Unknown
612,DA066A4C992F0E989BFB8AFDF25AD8EC6B3D14F5F61C5758471F851771432F52,Mexico,Puebla,San Andrés Cholula,19.050399780273438,-98.29949951171875,"Mega Cable, S.A. de C.V."
613,2EF57DEFC64B780241C07E4A18161B4DEF8D0DAB300203817DA6B64C315491C5,Mexico,Querétaro,Querétaro City,20.587900161743164,-100.38790130615234,"Amazon.com, Inc."
614,42159EFA2B5C8B6E6EADB1A791BB9FEEA8D5D11D28DFB7D5CE432F71A776B703,Mexico,Sinaloa,Culiacán,24.602399826049805,-107.4999008178711,UNINET
615,E16FBDAD928964CEC510D5A9C4975B577ECD194AF73CC88E3CE6DCD9014DE632,Mexico,Sinaloa,Culiacán,24.616500854492188,-107.3915023803711,"Mega Cable, S.A. de C.V."
616,8C6D5DD5CA67CB1690D7B47E653916A49188E760787212A033A1E5CDC355F028,Mexico,Sinaloa,Culiacán,24.74720001220703,-107.07980346679688,UNINET
617,46971BD9E5CD5CC47514DD705F482127892C5FA8F833D9515387DF170E44D809,Mexico,Sonora,Ciudad Obregón,27.422199249267578,-109.9259033203125,UNINET
618,E62B980F92F2477419C523AD6FC052B3DFD332571228858881F2BC68E8632A46,Mexico,Sonora,Hermosillo,28.841100692749023,-111.04029846191406,UNINET
619,14CB25DC909458B64B05D1A143092DDA9E131A760FC8A57DA407DEABF4EB926D,Mexico,Sonora,Nogales,31.199899673461914,-110.99800109863281,"Mega Cable, S.A. de C.V."
620,FBE2AB4F90DCAF92F0FFCB9C56C12EA29CE662E8021FB7BDE614BAF92543CB2C,Mexico,Tabasco,Macuspana,17.757600784301758,-92.5967025756836,Universidad Juarez Autonoma de Tabasco
621,668AD866DD51CC5727CDEE781B1F339E0B1CCDB5D0E203FE540C3BA596300D21,Mexico,Tamaulipas,Ciudad Victoria,23.731800079345703,-99.1448974609375,UNINET
622,F9C65A7245C5E4528897EEDD74C7A2D1EF94E425BF7F581AB6B339E9782E8988,Mexico,Unknown,Unknown,19.43709945678711,-99.01110076904297,Unknown
623,E2E4AEA5944F5859B30A456D2CB57CDB5D754CC01CCEB52CC0EE3C016DC27053,Mexico,Veracruz,Poza Rica,20.529399871826172,-97.4301986694336,Cablemas Telecomunicaciones SA de CV
624,E6C96C54F737BA9A8CB0ECDCCFCAEC82C44A5CFE315C18F60641F2C6EA29724D,Mexico,Veracruz,Tlapacoyan,19.958599090576172,-97.20439910888672,Universidad Veracruzana
625,E2EA8A7B498BE3898F07D2F2FD9475306F67860846FF95ED0BF7866DB3C08706,Mexico,Veracruz,Veracruz,19.183500289916992,-96.181396484375,UNINET
626,25DFCE4D85FF9920408B2C3E66DAA1FEE25821F22E6514EA016FE155FFA613EB,Mexico,Yucatán,Mérida,20.975000381469727,-89.61280059814453,UNINET
627,BFA827451978BB40E58A8A4EF28D72482A50B73F151E1A88FBD720B577FED770,Mexico,Zacatecas,Zacatecas City,22.738500595092773,-102.59819793701172,UNINET
628,A44E717FD9AB4C011D450333CC0E554743321BA7294186C97960532C09882C50,Moldova,Raionul Calarasi,Calarasi,47.24789810180664,28.30459976196289,Moldtelecom SA
629,35EA82F3C23D0B5221F9A09558FA0766F667FF84DC7CC7EEA9B74E5BB2726F52,Morocco,Casablanca-Settat,Casablanca,33.592201232910156,-7.6184000968933105,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM
630,B956ADA540F5BA7054D25F80CFD89D2105E1C65798DEF6553A6E8D01FA03634E,Morocco,Unknown,Unknown,28.5,-10.0,Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM
631,F45C67F30D68FDB464670F367C16819552EB16F00863B246AA421FC540B41324,Namibia,Khomas Region,Windhoek,-22.55620002746582,17.075899124145508,Telecom Namibia
632,D4768603918CFB4A48386FA798D4C96E65F0381C5D67804A0CC09DEE290C1AF4,New Zealand,Auckland,Auckland,-36.850399017333984,174.7675018310547,One New Zealand Group Limited
633,D89AC2DC3FA7CD90CEBFA2EB863144BC4668DE9CF7B559CFFAF34DFE6AA12824,New Zealand,Auckland,Auckland,-36.8213996887207,174.70689392089844,Spark New Zealand Trading Ltd.
634,0A245CEF087494352AC43CAF537D07390B23A6ACA9D6A90FE66BD4F1FDEB0355,New Zealand,Canterbury,Christchurch,-43.495399475097656,172.62420654296875,Unknown
635,82824914453CB7801F5AF15F38349CB8B58259858FFB784E60C6A18877B9ED74,New Zealand,Canterbury,Christchurch,-43.48720169067383,172.58489990234375,Two Degrees Networks Limited
636,251A63CBB2A14ABD5182BA5E4937F0ACC5B69EF162A779903E659161BDF48ECA,New Zealand,Manawatu-Wanganui,Whanganui,-39.9026985168457,175.0657958984375,Two Degrees Networks Limited
637,E95135AB26D29F7AF1500E6F7AE2F24C9F0136B1E5B593C9A305F8E2D41ADE57,New Zealand,Northland,Russell,-35.28010177612305,174.2030029296875,One New Zealand Group Limited
638,6B0CD686374A62C781B0DDDF6A1F515318FBD872C374C13B9B25BF69C40BA005,New Zealand,Otago,Dunedin,-45.87839889526367,170.5200958251953,The University of Otago
639,EBF719C7BE9165CAFA8F61C764539C4C6C09CBF636F1D52B2BF775EBE75B3D3D,New Zealand,Unknown,Unknown,-42.00090026855469,173.9980010986328,Unknown
640,C5A0EA226E8AA37449FD11A1910B2FA87453FB00830FE51E6B2E83BBAABE1836,New Zealand,Wellington Region,Wellington,-41.31589889526367,174.81849670410156,Two Degrees Networks Limited
641,5A44E4AD9A6FB7959DD266DD36B631762FED99CA71BA819D5CF3AC96A9CCC1B4,Nicaragua,Managua Department,Managua,12.134599685668945,-86.24690246582031,Cablenet S.A
642,7C10BB3734090AAE348E64800300FE036659482BBE567D268174E570F573ABF0,Nicaragua,Unknown,Unknown,12.998200416564941,-84.99669647216797,Unknown
643,CEA9E4ED5090A9AD484084C15A92B9FDFDE1DB8107DFE9DFDDA48725C6E16408,Nigeria,Unknown,Unknown,10.0,8.0,IDDQD-AS
644,68B7630618843B2C2D6CD140AB64406976EBA70926437E8A7062C07A26F73F18,North Macedonia,Unknown,Skopje,41.99850082397461,21.431299209594727,NEOTEL AD Skopje
645,541F05DFFDC7AA880A8AAE079EC35828EBB631813218119F7631EDB29E9E5EB4,Norway,Møre og Romsdal,Ålesund,62.47529983520508,6.144800186157227,Alesund Kommune
646,8111D4BF6E20F836C290EA36FA6CDB4A4C6DB5599A87A746D06DF51A0E0EC792,Norway,Oslo,Oslo,59.913299560546875,10.738900184631348,Lyse Tele
647,A6AEBB313F93FA0BE1C66E649BE06BEEC08E143A912C1F7085C86D9ED8E2604D,Norway,Troms,Harstad,68.80750274658203,16.55109977722168,Kunnskapssektorens Tjenesteleverandor
648,C49180FCDF47A2C07B514D976C2C8BB28885CD035664E76FB455E9BA15595861,Norway,Trøndelag,Trondheim,63.430599212646484,10.40369987487793,Kunnskapssektorens Tjenesteleverandor
649,0F1BB3E850FB43D5936D8AB1A55900CD02B735B75237467E572BAEDB2415DD77,Norway,Unknown,Unknown,59.9463005065918,10.75409984588623,Unknown
650,E1EC942CC82F215C1FFB736C77954F7BAE4A74DDD0EA529EF411435A6072C244,Oman,Muscat,Al `Udhaybah ash Shamaliyah,23.601299285888672,58.36389923095703,Oman Telecommunications Company (S.A.O.G)
651,90C00F057E0A0E3273113F400564C3A90AAAD218E57A552A46251AD0352E1429,Oman,Muscat,Muscat,23.577999114990234,58.402099609375,Awaser Oman LLC
652,5EA81A11A4B9239360953B22EE2179F0F1245EEFED5EE60E9E6F34F4A8D35755,Pakistan,Azad Jammu and Kashmir,Muzaffarabad,34.265499114990234,73.70950317382812,Special Communication Organization
653,0BCD053719C5B41DB8BC00671D1095A825FEF28A493DD2C4784CDF2CFA2293F8,Pakistan,Balochistan,Quetta,30.187000274658203,66.99230194091797,Pakistan Telecommunication Company Limited
654,ECA607F5AE63FC6ED81DB909DC23ABF3BF1BEA28798C02959F99D7B166755DD6,Pakistan,Punjab,Faisalabad,31.370899200439453,73.03359985351562,"PERN AS Content Servie Provider, Islamabad, Pakistan"
655,38FFA57BDFCF06F36FC641B89DAA52165205DBBF5173B34A5992E19622AD93C9,Pakistan,Punjab,Lahore,31.582599639892578,74.32759857177734,Plot No 181-186 Street
656,A2FA1CC058A30C03EAB78DE09AAB3FF70D32AFBD87FF22ECD7FF80733A3C05FD,Pakistan,Punjab,Rawalpindi,33.609901428222656,73.03009796142578,Pakistan Telecommunication Company Limited
657,94F5310AEE3CFBEFD26553209345DFB611185E54A02890BB1F819EDAC1D18439,Pakistan,Unknown,Unknown,30.0,70.0,Unknown
658,C00DD4DD06C355BDD1F651D71CEF9DB2309F7A5050745B8CF5380336663AA760,Palestine,Ramallah and al-Bireh Governorate,Ramallah,31.901399612426758,35.19990158081055,Mada Al-Arab General Services Company
659,9232C0559F3BAD4B727065C7EA4E2961B824170DD899ED506AA9CB339B0A8E98,Paraguay,Asuncion,Asunción,-25.28689956665039,-57.651100158691406,Netvision S.A.
660,D9DFE6FA4DA9FED85FFABC1BE2E6BF0B1FE584F7C563B06A734A51462B1C152C,Paraguay,Asuncion,San Antonio,-25.28689956665039,-57.651100158691406,Telecel S.A.
661,3B51A821438DDC8B818523E6E72C5C934F7A253BD615AFEE8EDAAE8570A42A4C,Peru,Ancash,Chimbote,-9.07509994506836,-78.59369659423828,INTEGRATEL PERU S.A.A.
662,4B541AF70DB6CE5B3E80C754AAFAC931A0DABB439BFFC6425683FDDF7B6E7539,Peru,Arequipa,Arequipa,-16.401399612426758,-71.5343017578125,INTEGRATEL PERU S.A.A.
663,687148A35A2E0A1D79DD3BEE079C6D598CFDB01A3FDB4F0FA103B6280F8DD5EA,Peru,Cuzco Department,Cusco,-13.52280044555664,-71.96649932861328,INTEGRATEL PERU S.A.A.
664,0E0241F33F357B239FF3BBEA111FFE215E15C7FA633E0C800E81779A6C2A2813,Peru,La Libertad,Trujillo,-8.119099617004395,-79.0354995727539,INTEGRATEL PERU S.A.A.
665,7A92B5CC182CAA204F9A1C41A4FF0CFDD7897EF8AEED441ED33A7BE1E22118E3,Peru,Lima Province,Lima,-12.045999526977539,-77.03050231933594,ON EMPRESAS S.A.C.
666,371E95D2D527794031250B1757325E776A5747E5B7F16A49D41990F39DDAB06E,Peru,Lima Province,Unknown,-12.045999526977539,-77.03050231933594,INTEGRATEL PERU S.A.A.
667,01A26CE6C90BF459665B8B20A71955DE6DED16ADD8428D8E41A98D4A470453C9,Peru,Lima region,Puente Piedra,-11.859800338745117,-77.08180236816406,INTEGRATEL PERU S.A.A.
668,F53117E0159758B86B37E049F917C31AF08A95F5AE3EFC8D4CC31572824F96E4,Peru,Lima region,San Juan de Lurigancho,-12.006400108337402,-77.01390075683594,INTEGRATEL PERU S.A.A.
669,B1B18B9BAED7605FAE25E9C277D594220CDD3662E3C0D376AE43152EF17734A3,Peru,Lima region,Unknown,-11.850000381469727,-76.44999694824219,INTEGRATEL PERU S.A.A.
670,C719E0BD7DCC8AB3139387FD7C09AA7F1DA2331F79D800DC37340D34297810F3,Peru,Loreto,Iquitos,-3.7460999488830566,-73.24549865722656,INTEGRATEL PERU S.A.A.
671,1CBFC24D5E691B24588B44F66EE1669764F2D0297C5E069CA1BED4F4520269FE,Peru,Piura,Piura,-5.1819000244140625,-80.6572036743164,INTEGRATEL PERU S.A.A.
672,383B44D666550FDE5C6580ACADDA6ABA58E24E890E58FC6295699681D023C6F1,Peru,Tacna,Tacna,-18.005199432373047,-70.2489013671875,INTEGRATEL PERU S.A.A.
673,4CB5E5920AD61BB6FB0C797AB855EC0AFC1DD5ED6566012CE25C9056F307512F,Peru,Unknown,Unknown,-12.043899536132812,-77.0280990600586,INTEGRATEL PERU S.A.A.
674,38CFE5F47114A8AEAAAA5E2A4A94233849F4EDA635D11A58BC1CEB7E11E1828E,Philippines,Calabarzon,Imus,14.43239974975586,120.9386978149414,"Eastern Telecoms Phils., Inc."
675,9E6AB8EE9063A160121D162FE31DB550623B085867005CA41A0AE6E38394F032,Philippines,Metro Manila,Mandaluyong,14.583399772644043,121.03669738769531,Globe Telecoms
676,06B075AAFEBCEA57C030503DC92A4402149AD17F5255CD38BD78EBEE444260F0,Philippines,Metro Manila,Pasig,14.578800201416016,121.08100128173828,Philippine Long Distance Telephone Company
677,CC01E29DA0A2A9F64147688795F97D0ADF607B29320FAD944FCEFDCEAFB6A115,Philippines,Metro Manila,Quezon City,14.643099784851074,121.03569793701172,Philippine Long Distance Telephone Company
678,053CB8273C90153ECFCBD647038136C32C920F215A8997BCBC1AD3482E5B6FF1,Philippines,Unknown,Unknown,14.595499992370605,120.97209930419922,Unknown
679,2D7CEC21D77D3866BC546BF6FD9B4853523306FC6422311659EAD62504883FBD,Poland,Greater Poland,Czerniejewo,52.42789840698242,17.47920036315918,Orange Polska Spolka Akcyjna
680,5425E3287DE3953C5A2A3C646BBBDFCD90F1D13171710B35F77F857C0C927F6B,Poland,Greater Poland,Murowana Goslina,52.570499420166016,17.006000518798828,Komster Sp. z o.o.
681,9262FD892A97DD430C21329674A2B863D2800CE7D51EF99FBD3BAE87B09BF1CC,Poland,Kujawsko-Pomorskie,Solec Kujawski,53.07709884643555,18.267200469970703,Orange Polska Spolka Akcyjna
682,892EF480964C8B6770B639E7F331E09A75B2AEE81367A7EE15116C6FEC691C2F,Poland,Lesser Poland,Krakow,50.03350067138672,19.96310043334961,Play
683,592B3B2E0BE4C54B0A0038A6811F5C8E372FD1482BF713536F51F346F07E0713,Poland,Lesser Poland,Krakow,50.059600830078125,19.933799743652344,OVH SAS
684,B1BB33639E41264080D3F24DD21ACF96C89AA384FF30F48A04BE0063723D5A1F,Poland,Lower Silesia,Wroclaw,51.11830139160156,17.006500244140625,Netia SA
685,BF9EDFA95AFB8829D5FAB11C68A2C16B62563BBE26DF933E1494C7056D04DA3F,Poland,Mazovia,Warsaw,52.19969940185547,20.868499755859375,Play
686,76709213D24676615C39994D3D50D324A8187A02A6466D2EA3A282F581F76BB2,Poland,Mazovia,Warsaw,52.22990036010742,21.009300231933594,M247 Europe SRL
687,3BD050B77059B8350D5F4F9BC9BDFDE4C94046B2D0BC415BDF15BBDB5D59ACC1,Poland,Mazovia,Warsaw,52.243099212646484,21.0216007232666,Orange Polska Spolka Akcyjna
688,289F9C8F3399CD8E1735CB40BA15C155872CB42430AAF52B79D7B3DEF6B86B40,Poland,Mazovia,Warsaw,52.3296012878418,20.94260025024414,Orange Polska Spolka Akcyjna
689,D466658BD8C4407BC76F5EA350C70402FCCC81913AAA21A9A0E475D598B3CCA2,Poland,Pomerania,Gdansk,54.39469909667969,18.592599868774414,Orange Polska Spolka Akcyjna
690,C6EFF55BB80FAC91BA9F14FEE11BFF4A4D5E35C9162C8B813B461CDFDBBBF360,Poland,Silesia,Chorzów,50.29890060424805,18.944900512695312,Orange Polska Spolka Akcyjna
691,9B3816BE46CDECFD23EC8B7F44118DD500A979A917CA0DC155F857CBF8238F78,Poland,Unknown,Unknown,52.23939895629883,21.03619956970215,Unknown
692,367CBB3C618680A9DE55A44A04288C9A965E015FB8C1823C8D2FA322FB52B92C,Portugal,Évora,Evora,38.56610107421875,-7.893199920654297,Servicos De Comunicacoes E Multimedia S.A.
693,74C680555C8AC65C9FD2790F5EA001CF4AD1F28BAC391D6E93126B5D89F6D9DC,Portugal,Lisbon,Lisbon,38.721900939941406,-9.139800071716309,Vodafone Portugal - Communicacoes Pessoais S.A.
694,B9FD634B2C7DF3FABBE5C3411AC65F884617ACA4D52B6C0E0290E1485AF5CDD4,Portugal,Lisbon,São Domingos de Rana,38.718101501464844,-9.354299545288086,Servicos De Comunicacoes E Multimedia S.A.
695,C77166272A366F368BEB7C521C86B104871C538922049D7B98015322C5B4D513,Portugal,Porto,Maia,41.23460006713867,-8.618300437927246,"Nos Comunicacoes, S.A."
696,4D08279BAF05D5744EA51118D8ECF73D5DA96D437A795175E158732B228061BD,Portugal,Porto,Porto,41.14590072631836,-8.616900444030762,"Fundacao para a Ciencia e a Tecnologia, I.P."
697,00593DC503DAEDD53150AB856D3495ECC29E1617A772C3A68D655222473A8E65,Portugal,Setúbal,Almada,38.682098388671875,-9.161999702453613,"Nos Comunicacoes, S.A."
698,8E1270D86A3E53DBC2FBDFDF4EE5F8C2A6C63A35C8A1BEA45499DAF311577B32,Portugal,Unknown,Unknown,38.7056999206543,-9.135899543762207,Servicos De Comunicacoes E Multimedia S.A.
